Unnamed: 0,branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
43433,BAN_04,Bangalore,Male,Dairy Products,476.52,7.0,3335.64,600.42,Amazon Pay,4.1,2024-02-29,07:48:58,Thursday
43434,GHA_19,Ghaziabad,Female,Stationery,283.31,9.0,2549.79,458.96,Cash,1.4,2024-09-21,18:47:44,Saturday
43435,SUR_09,Surat,Female,Stationery,851.88,7.0,5963.16,1073.37,Amazon Pay,4.8,2023-10-03,10:06:31,Tuesday
43436,BAN_04,Bangalore,Female,Beverages,923.4,1.0,,166.21,PhonePe,4.2,2025-06-06,23:21:01,Friday
43437,NAG_12,Nagpur,Male,Electronics,989.83,7.0,6928.81,1247.19,Google Pay,1.9,2024-08-01,04:58:12,Thursday
43438,GWA_39,Gwalior,Female,Electronics,883.4,3.0,2650.2,477.04,Debit Card,2.2,2025-05-18,,Sunday
43439,VAR_28,Varanasi,Female,Snacks,748.03,1.0,748.03,134.65,Credit Card,2.7,2025-06-26,23:07:33,Thursday
43440,AUR_30,Aurangabad,Female,Stationery,908.24,2.0,1816.48,326.97,Credit Card,3.3,2023-10-02,17:36:00,Monday
43441,JAI_08,Jaipur,Male,Sports Equipment,147.13,8.0,1177.04,211.87,Credit Card,1.5,2024-07-04,07:22:08,Thursday
43442,JAB_38,Jabalpur,,Stationery,10519.8,98.0,6136.55,1104.58,Cash,3.0,2024-07-01,11:30:54,Monday
43443,PAT_17,Patna,Female,Household Items,276.36,4.0,1105.44,198.98,PhonePe,3.4,2025-02-05,10:24:39,Wednesday
43444,AUR_30,Aurangabad,Female,Household Items,831.29,10.0,8312.9,1496.32,Paytm,2.2,2025-04-24,23:42:47,Thursday
43445,VAD_18,Vadodara,Female,Bakery,550.37,2.0,1100.74,198.13,PhonePe,2.0,2024-05-16,03:25:55,Thursday
43446,HYD_05,Hyderabad,Female,Beverages,648.49,2.0,1296.98,233.46,Google Pay,,2024-12-13,07:47:09,
43447,BAN_04,Bangalore,Male,Personal Care,347.63,9.0,3128.67,563.16,Debit Card,2.6,2025-03-10,22:36:52,Monday
43448,MAD_42,Madurai,Female,Bakery,234.83,9.0,2113.47,380.42,Cash,1.5,2025-03-09,02:28:25,Sunday
43449,LUC_10,Lucknow,Female,Household Items,42.54,6.0,,45.94,Debit Card,2.5,2025-01-22,21:17:42,Wednesday
43450,SOL_46,,Female,Sports Equipment,856.53,7.0,5995.71,1079.23,,3.8,2025-02-27,04:12:01,Thursday
43451,,Delhi,Male,Household Items,597.41,,597.41,,Mobikwik,4.8,2024-11-09,13:27:23,Saturday
43452,AHM_06,Ahmedabad,Male,Pet Supplies,224.34,1.0,224.34,40.38,Mobikwik,4.8,2024-12-13,17:37:46,Friday
43453,SOL_46,Solapur,Male,Baby Products,188.51,4.0,754.04,135.73,Amazon Pay,3.6,2024-01-02,23:22:47,Tuesday
43454,SRI_29,Srinagar,Female,Sports Equipment,851.05,7.0,5957.35,1072.32,,3.8,2023-11-23,,Thursday
43455,VIS_16,Visakhapatnam,Male,Household Items,907.99,4.0,3631.96,653.75,Amazon Pay,2.1,,23:36:25,
43456,AGR_21,Agra,Male,Pet Supplies,446.91,10.0,4469.1,804.44,,3.4,2023-08-11,18:03:21,Friday
43457,BAN_04,Bangalore,,Personal Care,873.48,28.0,145.58,26.2,Mobikwik,2.1,2024-09-30,05:28:50,Monday
43458,NAS_22,Nashik,Male,Snacks,959.65,3.0,2878.95,518.21,PhonePe,3.1,2024-01-07,10:30:48,Sunday
43459,RAJ_25,Rajkot,Male,Bakery,565.44,10.0,5654.4,1017.79,Amazon Pay,2.7,2025-03-18,07:59:08,Tuesday
43460,ALL_34,Allahabad,Female,Health & Wellness,812.79,6.0,4876.74,877.81,Credit Card,3.1,2025-01-15,16:34:11,Wednesday
43461,AHM_06,Ahmedabad,Female,Stationery,795.36,4.0,3181.44,572.66,Amazon Pay,3.4,2025-06-26,04:33:12,Thursday
43462,AMR_32,Amritsar,Male,Home Decor,,1.0,198.92,35.81,Amazon Pay,3.8,2024-11-22,,Friday
43463,LUD_20,Ludhiana,Male,Stationery,143.18,,429.54,77.32,Mobikwik,2.1,2023-08-21,07:58:11,Monday
43464,RAI_43,Raipur,Female,Home Decor,117.12,4.0,468.48,84.33,Cash,2.9,2024-01-01,,Monday
43465,AMR_32,Amritsar,Male,,901.97,1.0,901.97,162.35,Google Pay,4.9,2024-03-30,20:38:20,Saturday
43466,AGR_21,Agra,Female,Frozen Foods,143.69,4.0,574.76,103.46,Debit Card,2.6,2023-08-28,04:56:31,Monday
43467,DHA_31,Dhanbad,Female,Household Items,438.91,,1316.73,237.01,Cash,2.2,2023-11-04,21:22:51,Saturday
43468,,Ghaziabad,Male,Baby Products,191.73,6.0,1150.38,207.07,PhonePe,,2025-03-17,22:42:51,Monday
43469,THA_14,Thane,Female,Fruits & Vegetables,714.74,10.0,7147.4,1286.53,Mobikwik,4.6,2025-06-07,20:22:35,Saturday
43470,VAR_28,Varanasi,Female,Sports Equipment,161.24,4.0,644.96,116.09,Google Pay,1.9,2024-06-15,02:32:24,Saturday
43471,,,Male,Household Items,963.7,8.0,7709.6,1387.73,Credit Card,1.2,2024-12-11,04:00:44,Wednesday
43472,GWA_39,Gwalior,Male,Personal Care,922.83,1.0,922.83,166.11,Paytm,4.6,2023-11-13,07:49:06,Monday
43473,NAG_12,Nagpur,Male,Health & Wellness,815.34,10.0,8153.4,1467.61,PhonePe,1.4,2024-10-23,18:27:25,Wednesday
43474,LUC_10,Lucknow,Male,,184.25,7.0,1289.75,232.16,Debit Card,4.1,2024-12-10,20:54:33,Tuesday
43475,CHE_03,Chennai,Female,Fruits & Vegetables,67.17,6.0,403.02,72.54,Credit Card,3.3,,03:18:39,Saturday
43476,MEE_24,,Male,Bakery,372.76,7.0,2609.32,469.68,PhonePe,3.3,2024-09-09,11:54:50,Monday
43477,AUR_30,Aurangabad,Male,Household Items,982.68,3.0,2948.04,530.65,Mobikwik,2.3,2023-12-05,23:08:12,Tuesday
43478,HUB_47,Hubli–Dharwad,Male,Frozen Foods,241.02,8.0,1928.16,347.07,Google Pay,2.8,2024-01-30,12:07:10,Tuesday
43479,NAS_22,Nashik,Male,Pet Supplies,962.96,2.0,1925.92,,Mobikwik,1.2,2024-07-19,15:48:18,Friday
43480,CHE_03,Chennai,Female,Snacks,621.11,5.0,3105.55,559.0,PhonePe,2.4,2024-01-27,23:31:12,Saturday
43481,FAR_23,Faridabad,Male,Fruits & Vegetables,480.72,10.0,4807.2,865.3,Google Pay,3.4,,17:45:17,Wednesday
43482,SUR_09,Surat,Male,Pet Supplies,307.17,4.0,1228.68,221.16,PhonePe,3.2,2024-07-09,14:25:33,Tuesday
43483,MUM_01,Mumbai,Male,Clothing,170.51,5.0,852.55,153.46,Debit Card,2.5,2024-06-19,16:17:23,Wednesday
43484,RAJ_25,Rajkot,Male,Baby Products,788.38,4.0,3153.52,567.63,PhonePe,3.4,2023-10-20,22:40:09,Friday
43485,PAT_17,Patna,Female,,397.11,5.0,1985.55,357.4,Paytm,4.8,2023-11-16,05:45:05,Thursday
43486,AMR_32,Amritsar,Male,Pet Supplies,830.33,9.0,7472.97,1345.13,Credit Card,4.6,2025-07-18,14:57:29,Friday
43487,SRI_29,Srinagar,Male,Baby Products,899.99,5.0,4499.95,809.99,Credit Card,1.4,2025-06-28,21:09:16,Saturday
43488,AHM_06,Ahmedabad,Female,Beverages,875.62,7.0,6129.34,,Amazon Pay,3.2,2024-11-28,10:19:47,Thursday
43489,BHO_15,Bhopal,Male,Health & Wellness,813.57,9.0,7322.13,1317.98,Cash,1.2,2025-01-24,07:55:49,Friday
43490,GHA_19,Ghaziabad,Male,Household Items,538.57,,1077.14,193.89,Debit Card,2.5,2024-07-08,09:05:36,Monday
43491,GWA_39,Gwalior,Female,Stationery,117.33,3.0,351.99,63.36,PhonePe,2.6,2024-09-22,15:36:01,Sunday
43492,NAS_22,Nashik,Male,Health & Wellness,174.92,7.0,1224.44,220.4,Mobikwik,4.6,2025-05-05,17:06:46,Monday
43493,KAN_11,Kanpur,Male,Snacks,337.9,3.0,1013.7,182.47,Google Pay,2.2,2024-11-01,01:04:16,Friday
43494,LUD_20,Ludhiana,Male,Baby Products,773.44,1.0,773.44,139.22,Cash,4.8,2023-11-07,16:51:29,Tuesday
43495,NAG_12,Nagpur,Male,Bakery,4592.04,126.0,3444.03,619.93,Paytm,5.0,,08:47:53,Friday
43496,NAG_12,Nagpur,Female,Fruits & Vegetables,938.96,5.0,4694.8,845.06,PhonePe,3.7,2024-01-01,20:50:50,Monday
43497,KAN_11,Kanpur,Male,Electronics,260.23,3.0,780.69,140.52,Debit Card,4.5,2025-03-11,20:10:37,Tuesday
43498,FAR_23,Faridabad,Male,Dairy Products,930.08,9.0,8370.72,1506.73,PhonePe,2.1,2023-11-13,08:45:01,Monday
43499,GHA_19,Ghaziabad,,Health & Wellness,68.45,7.0,479.15,86.25,Mobikwik,3.8,2024-01-03,00:24:16,Wednesday
43500,MAD_42,Madurai,Female,,396.41,1.0,396.41,71.35,PhonePe,1.3,2023-10-03,22:10:16,Tuesday
43501,,Howrah,Male,Frozen Foods,291.86,5.0,1459.3,262.67,Mobikwik,4.1,2024-11-24,08:00:51,Sunday
43502,NAV_33,Navi Mumbai,Female,Bakery,999.13,8.0,7993.04,1438.75,PhonePe,4.2,2023-10-30,,Monday
43503,VAD_18,Vadodara,Female,Stationery,682.38,6.0,4094.28,736.97,Mobikwik,2.2,2025-04-29,20:44:37,Tuesday
43504,CHA_45,Chandigarh,Female,Beverages,79.28,5.0,396.4,71.35,Mobikwik,4.3,2024-01-04,00:28:02,Thursday
43505,ALL_34,Allahabad,Male,Clothing,879.91,,1759.82,316.77,,3.1,2024-04-05,23:10:57,Friday
43506,FAR_23,Faridabad,Female,Bakery,135.78,6.0,814.68,146.64,Cash,4.4,2025-04-02,15:23:06,Wednesday
43507,JAI_08,Jaipur,Male,Personal Care,59.07,6.0,354.42,63.8,Mobikwik,2.7,2024-07-01,09:05:03,Monday
43508,,Bhopal,Male,Dairy Products,274.65,4.0,,197.75,Cash,2.1,2025-05-29,02:45:05,Thursday
43509,MUM_01,Mumbai,Female,Beverages,843.68,4.0,3374.72,607.45,Paytm,3.3,2024-08-10,10:35:40,Saturday
43510,SOL_46,Solapur,Male,Clothing,970.99,7.0,6796.93,1223.45,Paytm,4.7,2023-12-16,22:45:01,Saturday
43511,RAI_43,Raipur,Female,Personal Care,,5.0,3349.6,602.93,Google Pay,1.9,2024-05-24,04:05:30,Friday
43512,CHA_45,Chandigarh,Female,Sports Equipment,823.56,1.0,823.56,148.24,Paytm,4.2,2024-12-01,20:05:22,Sunday
43513,HYD_05,Hyderabad,Female,Health & Wellness,318.02,7.0,2226.14,400.71,Debit Card,5.0,2025-04-23,,Wednesday
43514,PAT_17,Patna,Female,Household Items,7001.88,126.0,5251.41,945.25,Google Pay,2.9,2024-01-08,09:28:12,Monday
43515,VIS_16,Visakhapatnam,Male,Personal Care,471.7,3.0,1415.1,254.72,Amazon Pay,2.2,2024-11-19,02:13:16,Tuesday
43516,KAL_26,Kalyan,Female,Dairy Products,871.63,9.0,7844.67,1412.04,Amazon Pay,4.4,2024-10-09,09:07:11,Wednesday
43517,BHO_15,Bhopal,Male,Home Decor,171.84,6.0,1031.04,185.59,Amazon Pay,3.8,2023-08-13,19:11:45,Sunday
43518,AGR_21,Agra,Female,Fruits & Vegetables,909.78,6.0,,982.56,Debit Card,2.2,2024-06-07,08:56:25,
43519,SOL_46,Solapur,Male,,980.24,,4901.2,882.22,Credit Card,1.5,2024-03-01,08:49:05,Friday
43520,KAL_26,Kalyan,Female,Beverages,960.73,3.0,2882.19,518.79,Google Pay,2.2,2024-06-18,16:41:19,Tuesday
43521,NAS_22,Nashik,Female,Frozen Foods,692.84,8.0,5542.72,997.69,,3.6,2024-07-12,17:24:42,Friday
43522,SUR_09,Surat,Male,Bakery,380.06,2.0,760.12,136.82,Amazon Pay,1.3,2023-08-03,00:26:29,Thursday
43523,GHA_19,Ghaziabad,Male,Stationery,653.35,4.0,2613.4,470.41,Credit Card,2.3,2025-01-04,07:51:29,Saturday
43524,VAD_18,Vadodara,Female,Snacks,354.47,1.0,354.47,63.8,Cash,4.8,2024-03-02,19:00:51,Saturday
43525,PAT_17,Patna,Female,Beverages,197.46,10.0,1974.6,355.43,Amazon Pay,,2024-10-19,00:30:15,Saturday
43526,SOL_46,Solapur,Male,Dairy Products,260.74,8.0,2085.92,,Amazon Pay,2.0,2024-06-19,22:44:28,Wednesday
43527,SRI_29,Srinagar,Female,Household Items,128.14,2.0,256.28,46.13,PhonePe,2.8,2024-01-26,21:33:30,Friday
43528,KOL_02,Kolkata,Female,Sports Equipment,510.25,5.0,2551.25,459.22,Credit Card,2.0,2025-03-04,11:00:39,Tuesday
43529,KOL_02,Kolkata,Male,Clothing,110.62,3.0,331.86,59.73,Paytm,3.0,2025-06-27,21:46:54,Friday
43530,BHO_15,Bhopal,Male,Baby Products,864.2,6.0,5185.2,933.34,Mobikwik,1.4,2024-10-16,05:55:26,Wednesday
43531,AUR_30,Aurangabad,Female,Dairy Products,362.48,4.0,1449.92,260.99,PhonePe,4.3,2024-01-22,15:55:27,Monday
43532,HUB_47,Hubli–Dharwad,Female,Fruits & Vegetables,830.34,4.0,3321.36,597.84,,3.0,2025-04-13,02:15:09,Sunday
43533,AMR_32,Amritsar,Female,Beverages,4527.72,42.0,1131.93,203.75,Google Pay,1.9,,14:55:35,Monday
43534,SRI_29,Srinagar,Male,Dairy Products,823.46,7.0,5764.22,1037.56,Cash,3.8,2023-08-20,16:59:58,Sunday
43535,KAN_11,Kanpur,Female,Baby Products,528.62,6.0,3171.72,570.91,Debit Card,3.5,2024-04-21,,Sunday
43536,NOI_40,Noida,Female,Baby Products,886.04,2.0,1772.08,318.97,Amazon Pay,4.2,2025-04-22,22:45:21,
43537,ALL_34,Allahabad,Male,Fruits & Vegetables,65.37,4.0,261.48,47.07,Credit Card,2.0,2024-02-21,21:48:51,Wednesday
43538,COI_37,Coimbatore,Female,Health & Wellness,636.25,4.0,2545.0,458.1,Mobikwik,,2023-12-26,17:07:50,Tuesday
43539,BHO_15,Bhopal,Female,Clothing,135.73,3.0,407.19,73.29,PhonePe,2.7,2024-08-17,14:41:53,Saturday
43540,,Coimbatore,Female,Personal Care,225.29,2.0,450.58,81.1,Amazon Pay,3.7,2025-05-09,23:11:32,Friday
43541,,Thane,Male,Home Decor,270.6,112.0,180.4,,PhonePe,4.2,2024-12-16,02:30:31,Monday
43542,LUD_20,Ludhiana,,Sports Equipment,701.42,9.0,6312.78,1136.3,Credit Card,2.2,2024-11-07,05:41:02,Thursday
43543,PAT_17,Patna,Male,Bakery,10201.08,14.0,850.09,153.02,Google Pay,2.4,2024-09-05,06:42:44,Thursday
43544,RAI_43,Raipur,Male,Home Decor,304.59,5.0,1522.95,274.13,Debit Card,,2024-04-25,19:35:38,Thursday
43545,NAG_12,Nagpur,Female,Electronics,194.3,4.0,777.2,139.9,Cash,4.5,2024-01-04,21:12:34,Thursday
43546,SRI_29,Srinagar,Female,,427.41,4.0,1709.64,307.74,PhonePe,2.7,2024-05-07,17:15:12,Tuesday
43547,IND_13,Indore,Male,Baby Products,536.43,9.0,4827.87,869.02,Paytm,2.6,2024-05-31,14:14:00,Friday
43548,AUR_30,Aurangabad,Female,Fruits & Vegetables,923.86,8.0,,1330.36,Paytm,3.3,2025-07-14,19:33:03,Monday
43549,,Kolkata,Male,Household Items,858.88,,858.88,154.6,PhonePe,3.0,2024-04-13,04:34:57,
43550,CHA_45,Chandigarh,Male,Clothing,,5.0,4398.05,791.65,Google Pay,1.4,2023-10-24,22:16:25,Tuesday
43551,RAJ_25,Rajkot,Male,,660.53,3.0,1981.59,356.69,Cash,,2024-09-07,18:18:11,Saturday
43552,COI_37,Coimbatore,,Bakery,774.47,8.0,6195.76,1115.24,Google Pay,1.4,2023-10-24,12:05:22,Tuesday
43553,DEL_00,Delhi,Male,Electronics,74.11,9.0,666.99,120.06,Debit Card,1.1,2024-06-29,,Saturday
43554,IND_13,Indore,Male,Snacks,79.36,2.0,158.72,28.57,Debit Card,1.4,,03:02:54,Saturday
43555,LUC_10,Lucknow,Male,Clothing,222.9,4.0,,160.49,,2.6,2023-11-16,19:38:24,Thursday
43556,PAT_17,Patna,Male,Pet Supplies,206.47,8.0,1651.76,,Cash,2.1,2024-08-23,13:47:17,Friday
43557,MUM_01,Mumbai,Female,Frozen Foods,851.29,7.0,5959.03,,Cash,4.6,2024-05-05,12:18:13,Sunday
43558,,Allahabad,Female,Pet Supplies,225.52,4.0,902.08,162.37,Debit Card,4.8,2024-11-08,16:15:02,Friday
43559,NAV_33,,Female,Clothing,725.96,6.0,4355.76,784.04,,1.5,2024-08-10,06:16:21,Saturday
43560,AHM_06,Ahmedabad,Female,Personal Care,974.54,7.0,6821.78,1227.92,Amazon Pay,1.0,2025-07-18,22:49:44,Friday
43561,VAD_18,Vadodara,Female,Household Items,646.4,,5171.2,930.82,PhonePe,2.1,2023-09-08,15:12:16,Friday
43562,NAV_33,Navi Mumbai,Male,Electronics,385.65,3.0,1156.95,208.25,Google Pay,4.4,2024-08-24,22:54:08,Saturday
43563,VAS_27,Vasai,Male,Frozen Foods,723.87,1.0,723.87,130.3,Mobikwik,,2024-02-04,01:21:59,Sunday
43564,JAI_08,Jaipur,Male,Frozen Foods,54.06,2.0,108.12,19.46,Amazon Pay,3.0,2024-03-26,22:57:15,Tuesday
43565,VAD_18,Vadodara,Female,Clothing,51.54,10.0,515.4,92.77,Google Pay,1.1,2023-09-12,10:13:16,Tuesday
43566,AHM_06,Ahmedabad,Female,Clothing,970.39,1.0,970.39,174.67,Google Pay,3.2,2024-07-17,15:20:44,Wednesday
43567,LUD_20,Ludhiana,Male,Home Decor,81.96,10.0,819.6,147.53,Cash,1.2,2024-10-13,07:36:43,Sunday
43568,CHE_03,Chennai,Male,Home Decor,881.57,,881.57,158.68,Cash,3.5,,,Thursday
43569,HYD_05,Hyderabad,Male,Beverages,318.39,6.0,1910.34,343.86,Debit Card,3.8,2025-01-19,19:02:22,Sunday
43570,DHA_31,Dhanbad,Male,Baby Products,915.32,1.0,915.32,164.76,Amazon Pay,3.1,2024-10-14,14:11:01,Monday
43571,VIS_16,Visakhapatnam,Male,Health & Wellness,887.77,10.0,8877.7,1597.99,Debit Card,3.7,2025-04-06,18:35:52,Sunday
43572,RAI_43,Raipur,Male,Health & Wellness,498.45,7.0,3489.15,628.05,Google Pay,2.1,2024-09-30,16:58:56,Monday
43573,MEE_24,Meerut,Male,Snacks,129.55,3.0,388.65,69.96,Paytm,2.9,2024-07-06,13:47:18,Saturday
43574,GWA_39,Gwalior,,Beverages,273.68,4.0,1094.72,197.05,Google Pay,4.1,2023-12-15,23:27:02,Friday
43575,THA_14,Thane,Male,Beverages,609.95,8.0,4879.6,878.33,Credit Card,1.8,2024-04-04,14:26:58,Thursday
43576,,Bhopal,Male,Dairy Products,901.75,5.0,,811.57,Debit Card,1.3,,19:23:57,Monday
43577,JAB_38,Jabalpur,,Personal Care,154.08,5.0,770.4,138.67,Debit Card,4.8,2025-02-02,15:38:20,Sunday
43578,AUR_30,Aurangabad,,Snacks,674.72,10.0,6747.2,1214.5,Mobikwik,2.8,2024-08-03,23:10:08,Saturday
43579,LUC_10,Lucknow,Male,Health & Wellness,873.92,6.0,5243.52,943.83,Google Pay,1.7,2025-03-08,17:05:49,Saturday
43580,CHA_45,Chandigarh,Female,Personal Care,393.93,1.0,393.93,70.91,Google Pay,2.8,2024-02-14,07:44:36,Wednesday
43581,COI_37,Coimbatore,Female,Baby Products,244.5,7.0,1711.5,308.07,Mobikwik,2.5,2023-08-23,05:44:35,Wednesday
43582,,Thane,Male,Dairy Products,205.88,8.0,1647.04,296.47,Debit Card,3.8,2023-12-12,11:21:29,Tuesday
43583,HUB_47,Hubli–Dharwad,Female,Clothing,574.53,8.0,4596.24,827.32,Credit Card,3.9,,20:11:21,Friday
43584,MAD_42,Madurai,Female,Frozen Foods,74.57,8.0,596.56,107.38,Cash,4.8,2024-12-17,04:40:53,Tuesday
43585,KOL_02,Kolkata,,Dairy Products,677.2,9.0,6094.8,1097.06,Amazon Pay,3.5,2024-12-24,20:27:43,Tuesday
43586,AHM_06,Ahmedabad,Male,Sports Equipment,940.86,8.0,,1354.84,,1.5,2024-08-04,00:39:29,Sunday
43587,MEE_24,Meerut,Female,Fruits & Vegetables,949.27,5.0,4746.35,854.34,Credit Card,4.8,2023-08-06,11:18:51,Sunday
43588,PAT_17,Patna,Male,Bakery,388.54,5.0,1942.7,349.69,Cash,2.5,2025-01-06,07:33:24,Monday
43589,JAI_08,Jaipur,Male,Electronics,67.95,8.0,543.6,97.85,Amazon Pay,1.2,2023-10-30,10:20:10,Monday
43590,,Visakhapatnam,Female,Health & Wellness,129.02,3.0,387.06,69.67,PhonePe,1.4,2025-07-12,07:15:44,Saturday
43591,DHA_31,Dhanbad,Male,Bakery,998.67,3.0,2996.01,539.28,Paytm,2.3,2024-03-19,11:28:03,
43592,PAT_17,Patna,Male,Stationery,279.24,9.0,2513.16,452.37,Paytm,4.4,2024-01-31,06:26:18,Wednesday
43593,GUW_44,Guwahati,Male,Personal Care,50.86,3.0,152.58,27.46,Cash,4.9,2023-08-02,17:30:38,Wednesday
43594,BAN_04,Bangalore,Female,Clothing,960.64,5.0,4803.2,864.58,Amazon Pay,4.9,2024-11-25,09:14:47,Monday
43595,LUD_20,Ludhiana,Female,Clothing,761.94,1.0,761.94,137.15,Google Pay,3.0,2024-11-21,07:01:16,Thursday
43596,NAG_12,Nagpur,Male,Household Items,454.94,1.0,454.94,81.89,Google Pay,2.5,2024-01-28,17:39:44,Sunday
43597,JAI_08,Jaipur,Female,Snacks,784.93,8.0,6279.44,1130.3,Cash,2.8,2024-09-29,05:54:32,Sunday
43598,HUB_47,Hubli–Dharwad,Female,Beverages,261.43,6.0,1568.58,282.34,Google Pay,2.7,2023-10-06,16:11:53,Friday
43599,SUR_09,Surat,Female,Home Decor,866.99,7.0,6068.93,1092.41,,3.4,2024-01-26,00:18:00,Friday
43600,VIS_16,Visakhapatnam,Female,Personal Care,399.3,2.0,798.6,143.75,Cash,2.3,2025-03-26,13:51:40,
43601,JAB_38,Jabalpur,Male,Household Items,3068.04,14.0,255.67,46.02,Debit Card,3.1,,16:35:39,Friday
43602,VAS_27,Vasai,Male,Fruits & Vegetables,930.71,2.0,1861.42,335.06,Paytm,2.3,2025-01-22,20:08:02,Wednesday
43603,NAS_22,Nashik,Female,Clothing,274.84,1.0,274.84,49.47,Mobikwik,2.7,2023-12-23,06:40:16,Saturday
43604,JAB_38,Jabalpur,Male,Sports Equipment,,2.0,950.9,171.16,Paytm,1.2,2024-10-18,16:45:53,Friday
43605,VAD_18,Vadodara,Male,Fruits & Vegetables,166.92,10.0,1669.2,300.46,PhonePe,1.1,2024-05-17,11:56:07,Friday
43606,RAN_35,Ranchi,Male,Household Items,898.87,4.0,3595.48,647.19,Paytm,1.9,2024-05-27,12:19:03,Monday
43607,GUW_44,Guwahati,Female,Sports Equipment,319.11,7.0,2233.77,402.08,Paytm,4.4,2023-12-17,11:05:01,Sunday
43608,RAI_43,,Female,Electronics,309.09,3.0,927.27,166.91,Amazon Pay,2.1,2025-06-29,18:42:15,Sunday
43609,IND_13,Indore,Male,,529.88,10.0,5298.8,953.78,,4.6,2023-08-01,22:39:09,Tuesday
43610,NAS_22,Nashik,Female,Fruits & Vegetables,218.86,10.0,2188.6,393.95,Mobikwik,4.7,2024-05-14,15:57:45,Tuesday
43611,PAT_17,Patna,,Electronics,413.53,4.0,1654.12,297.74,Credit Card,4.1,2024-04-07,12:52:26,Sunday
43612,BHO_15,Bhopal,Male,Beverages,495.45,4.0,1981.8,356.72,Credit Card,3.9,2025-06-18,21:49:23,Wednesday
43613,ALL_34,Allahabad,Female,Fruits & Vegetables,824.6,10.0,8246.0,1484.28,Amazon Pay,3.6,2024-09-15,04:29:05,Sunday
43614,VAS_27,Vasai,Male,Fruits & Vegetables,958.01,1.0,958.01,172.44,Cash,1.7,2024-03-04,14:08:04,Monday
43615,HOW_36,Howrah,Male,Pet Supplies,120.03,9.0,1080.27,194.45,Google Pay,4.1,2024-05-20,13:48:46,Monday
43616,CHA_45,Chandigarh,Male,Electronics,184.87,4.0,739.48,133.11,Credit Card,4.6,2024-04-11,12:17:52,Thursday
43617,AMR_32,Amritsar,Female,Stationery,281.63,7.0,1971.41,354.85,Google Pay,2.8,2024-05-22,19:13:50,Wednesday
43618,AHM_06,Ahmedabad,Male,Home Decor,979.17,5.0,4895.85,881.25,Paytm,2.8,2025-01-15,,Wednesday
43619,ALL_34,Allahabad,Male,Personal Care,437.13,9.0,3934.17,708.15,Paytm,2.5,2023-09-05,16:03:05,Tuesday
43620,COI_37,Coimbatore,Male,Health & Wellness,520.63,3.0,1561.89,281.14,Mobikwik,1.2,2023-10-21,05:21:23,Saturday
43621,COI_37,Coimbatore,Male,Household Items,966.9,7.0,6768.3,1218.29,Google Pay,2.8,2023-10-08,16:34:50,Sunday
43622,IND_13,Indore,Male,Dairy Products,887.29,4.0,3549.16,638.85,Google Pay,1.9,2023-12-22,23:09:07,Friday
43623,RAI_43,Raipur,Male,Stationery,240.07,10.0,2400.7,432.13,Credit Card,2.1,2025-02-10,09:30:07,Monday
43624,HOW_36,Howrah,Male,Clothing,347.77,3.0,1043.31,187.8,Amazon Pay,1.3,,11:13:56,Thursday
43625,LUC_10,Lucknow,Female,Fruits & Vegetables,176.95,1.0,,31.85,Amazon Pay,2.9,2025-05-30,21:21:29,Friday
43626,MEE_24,Meerut,Female,Household Items,635.02,3.0,1905.06,342.91,Debit Card,3.0,2024-11-26,10:47:50,Tuesday
43627,JAB_38,Jabalpur,Male,Personal Care,934.43,8.0,7475.44,1345.58,Amazon Pay,,2025-01-12,06:46:22,Sunday
43628,RAI_43,Raipur,Female,Frozen Foods,274.83,8.0,2198.64,395.76,Paytm,4.0,2023-12-30,18:47:55,Saturday
43629,NOI_40,Noida,Male,Home Decor,161.75,8.0,1294.0,232.92,Amazon Pay,2.9,2023-10-30,21:35:51,Monday
43630,MAD_42,Madurai,Male,,421.02,3.0,1263.06,227.35,Google Pay,4.7,2024-06-15,02:40:45,Saturday
43631,GHA_19,Ghaziabad,Male,Dairy Products,449.67,6.0,2698.02,485.64,Mobikwik,3.8,2024-08-05,22:35:18,Monday
43632,PUN_07,Pune,Female,,475.49,7.0,3328.43,599.12,Cash,1.0,2024-10-31,00:24:22,
43633,AHM_06,Ahmedabad,Male,Pet Supplies,,8.0,4938.08,888.85,PhonePe,2.5,2025-01-03,19:49:12,
43634,LUC_10,Lucknow,Female,Sports Equipment,7538.88,126.0,5654.16,1017.75,Cash,3.9,2025-03-16,00:30:48,Sunday
43635,HOW_36,Howrah,Male,Pet Supplies,43.98,1.0,43.98,7.92,Debit Card,4.9,2023-07-31,17:23:37,Monday
43636,SUR_09,Surat,Female,Snacks,11539.92,84.0,5769.96,1038.59,,2.5,2024-07-05,09:28:11,Friday
43637,GHA_19,Ghaziabad,Female,Health & Wellness,949.07,5.0,4745.35,854.16,Debit Card,2.8,2024-06-13,05:51:05,Thursday
43638,,Jabalpur,Male,Household Items,851.16,4.0,3404.64,612.84,Debit Card,3.1,2025-05-17,10:25:46,Saturday
43639,CHE_03,Chennai,Female,Bakery,539.33,8.0,4314.64,776.64,Credit Card,2.4,2024-10-27,10:54:18,Sunday
43640,THA_14,Thane,Female,Stationery,453.45,6.0,2720.7,489.73,Amazon Pay,4.0,2024-05-26,19:07:25,Sunday
